date,time,open,high,low,close,volume
2025.01.31,07:00,154.439,154.875,154.424,154.71,6738
2025.01.31,08:00,154.714,154.933,154.63,154.688,6351
2025.01.31,09:00,154.688,154.76,154.568,154.642,7077
2025.01.31,10:00,154.645,154.809,154.545,154.58,7982
2025.01.31,11:00,154.581,154.714,154.48,154.714,7785
2025.01.31,12:00,154.706,154.78,154.667,154.674,5617
2025.01.31,13:00,154.673,154.849,154.597,154.841,4630
2025.01.31,14:00,154.843,154.889,154.746,154.82,5173
2025.01.31,15:00,154.818,155.012,154.716,154.796,10256
2025.01.31,16:00,154.792,154.971,154.55,154.612,9251
2025.01.31,17:00,154.613,154.869,154.516,154.818,12061
2025.01.31,18:00,154.819,155.001,154.797,154.91,8992
2025.01.31,19:00,154.908,154.97,154.654,154.756,10137
2025.01.31,20:00,154.761,155.218,154.747,155.129,10111
2025.01.31,21:00,155.127,155.2,154.983,155.133,5715
2025.01.31,22:00,155.133,155.202,155.082,155.089,6097
2025.01.31,23:00,155.09,155.211,155.017,155.187,6922
2025.02.03,00:00,154.739,155.109,154.737,154.994,1581
2025.02.03,01:00,154.938,155.432,154.834,155.326,11368
2025.02.03,02:00,155.347,155.797,155.333,155.692,14803
2025.02.03,03:00,155.678,155.885,155.638,155.693,11231
2025.02.03,04:00,155.695,155.86,155.458,155.528,9119
2025.02.03,05:00,155.529,155.757,155.486,155.642,5896
2025.02.03,06:00,155.643,155.746,155.556,155.706,7148
2025.02.03,07:00,155.703,155.71,155.459,155.573,5116
2025.02.03,08:00,155.574,155.61,155.275,155.379,7137
2025.02.03,09:00,155.379,155.659,155.379,155.622,10219
2025.02.03,10:00,155.62,155.705,155.338,155.444,11243
2025.02.03,11:00,155.446,155.466,154.993,154.999,8448
2025.02.03,12:00,155.0,155.127,154.825,154.931,8577
2025.02.03,13:00,154.929,154.96,154.589,154.603,7308
2025.02.03,14:00,154.611,154.621,154.273,154.565,9542
2025.02.03,15:00,154.565,154.826,154.391,154.648,11074
2025.02.03,16:00,154.64,154.736,154.369,154.535,12983
2025.02.03,17:00,154.521,154.862,154.006,154.716,20060
2025.02.03,18:00,154.713,154.862,154.532,154.687,13143
2025.02.03,19:00,154.686,154.716,154.509,154.652,9780
2025.02.03,20:00,154.652,155.009,154.563,154.956,6044
2025.02.03,21:00,154.956,154.996,154.819,154.891,4860
2025.02.03,22:00,154.89,154.897,154.642,154.709,4131
2025.02.03,23:00,154.708,154.912,154.539,154.732,6425
2025.02.04,00:00,154.727,154.862,154.657,154.774,1322
2025.02.04,01:00,154.745,155.288,154.734,155.254,6007
2025.02.04,02:00,155.255,155.404,155.185,155.311,6927
2025.02.04,03:00,155.311,155.388,155.036,155.108,7608
2025.02.04,04:00,155.11,155.251,155.004,155.14,5278
2025.02.04,05:00,155.141,155.302,155.055,155.198,3958
2025.02.04,06:00,155.198,155.286,155.184,155.268,3812
2025.02.04,07:00,155.269,155.33,154.812,155.248,10783
2025.02.04,08:00,155.249,155.387,155.15,155.219,6573
2025.02.04,09:00,155.217,155.357,155.157,155.314,6862
2025.02.04,10:00,155.316,155.51,155.119,155.236,9525
2025.02.04,11:00,155.239,155.351,155.058,155.337,6007
2025.02.04,12:00,155.336,155.36,155.233,155.269,5189
2025.02.04,13:00,155.255,155.333,155.132,155.303,4636
2025.02.04,14:00,155.307,155.392,155.23,155.275,5124
2025.02.04,15:00,155.277,155.382,155.236,155.258,6126
2025.02.04,16:00,155.257,155.259,154.944,154.997,9801
2025.02.04,17:00,154.979,155.035,154.527,154.666,12864
2025.02.04,18:00,154.663,154.67,154.456,154.548,8174
2025.02.04,19:00,154.55,154.623,154.243,154.266,7201
2025.02.04,20:00,154.266,154.333,154.162,154.297,5068
2025.02.04,21:00,154.296,154.333,154.219,154.278,4155
2025.02.04,22:00,154.277,154.317,154.231,154.26,3264
2025.02.04,23:00,154.259,154.343,154.227,154.324,1987
2025.02.05,00:00,154.313,154.378,154.296,154.328,569
2025.02.05,01:00,154.291,154.458,154.025,154.121,5084
2025.02.05,02:00,154.122,154.355,153.818,153.841,9284
2025.02.05,03:00,153.839,153.854,153.462,153.606,12686
2025.02.05,04:00,153.597,153.632,153.16,153.375,9915
2025.02.05,05:00,153.384,153.461,153.083,153.22,6795
2025.02.05,06:00,153.21,153.389,153.106,153.358,5725
2025.02.05,07:00,153.36,153.563,153.337,153.422,5331
2025.02.05,08:00,153.42,153.447,153.152,153.185,5444
2025.02.05,09:00,153.186,153.361,153.066,153.3,7035
2025.02.05,10:00,153.301,153.391,152.907,153.046,8601
2025.02.05,11:00,153.052,153.128,152.636,152.839,9902
2025.02.05,12:00,152.838,152.839,152.545,152.632,7378
2025.02.05,13:00,152.631,152.881,152.619,152.863,4457
2025.02.05,14:00,152.866,152.945,152.736,152.861,5468
2025.02.05,15:00,152.86,153.104,152.747,153.041,11795
2025.02.05,16:00,153.04,153.202,152.769,152.801,10775
2025.02.05,17:00,152.778,152.778,152.105,152.133,15805
2025.02.05,18:00,152.134,152.376,152.104,152.325,9114
2025.02.05,19:00,152.325,152.442,152.246,152.289,4987
2025.02.05,20:00,152.288,152.406,152.236,152.317,3748
2025.02.05,21:00,152.315,152.541,152.303,152.524,4181
2025.02.05,22:00,152.523,152.764,152.511,152.681,4397
2025.02.05,23:00,152.684,152.706,152.575,152.591,3013
2025.02.06,00:00,152.591,152.591,152.504,152.564,843
2025.02.06,01:00,152.593,152.749,152.448,152.638,2700
2025.02.06,02:00,152.64,152.685,152.319,152.348,7506
2025.02.06,03:00,152.355,152.382,151.8,152.022,9263
2025.02.06,04:00,152.023,152.298,151.923,152.244,7106
2025.02.06,05:00,152.245,152.277,152.043,152.235,4315
2025.02.06,06:00,152.234,152.354,152.12,152.351,3734
2025.02.06,07:00,152.352,152.509,152.167,152.409,6383
2025.02.06,08:00,152.408,152.586,152.39,152.552,4798
2025.02.06,09:00,152.552,152.668,152.479,152.571,7287
2025.02.06,10:00,152.571,152.695,152.442,152.639,7845
2025.02.06,11:00,152.64,152.89,152.528,152.659,7499
2025.02.06,12:00,152.661,152.677,152.496,152.529,5226
2025.02.06,13:00,152.531,152.54,152.351,152.423,5344
2025.02.06,14:00,152.422,152.465,152.257,152.368,9817
2025.02.06,15:00,152.374,152.525,152.046,152.071,11014
2025.02.06,16:00,152.073,152.21,151.851,152.108,9994
2025.02.06,17:00,152.109,152.152,151.649,151.684,9557
2025.02.06,18:00,151.689,152.043,151.661,152.042,7828
2025.02.06,19:00,152.042,152.058,151.845,151.859,4812
2025.02.06,20:00,151.866,151.881,151.304,151.322,6808
2025.02.06,21:00,151.323,151.432,151.228,151.385,5999
2025.02.06,22:00,151.386,151.532,151.354,151.52,3314
2025.02.06,23:00,151.522,151.532,151.375,151.376,2062
2025.02.07,00:00,151.376,151.478,151.325,151.429,617
2025.02.07,01:00,151.42,151.456,151.146,151.165,3489
2025.02.07,02:00,151.157,151.266,150.946,151.216,7447
2025.02.07,03:00,151.215,151.66,151.204,151.568,7841
2025.02.07,04:00,151.567,151.736,151.534,151.605,6244
2025.02.07,05:00,151.603,151.732,151.438,151.572,5346
2025.02.07,06:00,151.57,151.712,151.534,151.667,3536
2025.02.07,07:00,151.677,151.788,151.605,151.712,4583
2025.02.07,08:00,151.71,151.835,151.579,151.83,4151
2025.02.07,09:00,151.827,151.883,151.657,151.821,6231
2025.02.07,10:00,151.825,151.889,151.658,151.732,6695
2025.02.07,11:00,151.733,151.826,151.693,151.814,6036
2025.02.07,12:00,151.818,152.152,151.792,152.126,5484
2025.02.07,13:00,152.127,152.18,152.063,152.145,3190
2025.02.07,14:00,152.144,152.241,151.976,152.002,5053
2025.02.07,15:00,152.001,152.414,151.319,151.948,15213
2025.02.07,16:00,151.948,151.999,151.474,151.518,13487
2025.02.07,17:00,151.542,151.759,151.264,151.378,16199
2025.02.07,18:00,151.385,151.558,150.918,151.29,14417
2025.02.07,19:00,151.302,151.855,151.253,151.656,12385
2025.02.07,20:00,151.655,151.735,151.343,151.382,5914
2025.02.07,21:00,151.376,151.519,151.195,151.378,6410
2025.02.07,22:00,151.364,151.428,151.244,151.3,5309
2025.02.07,23:00,151.301,151.448,151.264,151.419,3084
2025.02.10,00:00,151.257,151.567,151.143,151.53,1280
2025.02.10,01:00,151.557,151.879,151.445,151.875,5544
2025.02.10,02:00,151.875,151.918,151.626,151.866,7738
2025.02.10,03:00,151.867,152.134,151.861,152.008,8082
2025.02.10,04:00,152.004,152.206,151.902,152.136,6355
2025.02.10,05:00,152.136,152.141,151.873,151.918,5470
2025.02.10,06:00,151.919,151.968,151.814,151.904,4478
2025.02.10,07:00,151.903,152.044,151.893,151.936,4592
2025.02.10,08:00,151.937,151.964,151.756,151.889,5514
2025.02.10,09:00,151.888,152.187,151.866,152.16,6840
2025.02.10,10:00,152.159,152.532,152.118,152.387,8505
2025.02.10,11:00,152.386,152.401,152.164,152.188,5822
2025.02.10,12:00,152.185,152.303,152.063,152.08,4698
2025.02.10,13:00,152.079,152.19,152.0,152.114,5290
2025.02.10,14:00,152.115,152.242,152.021,152.062,5189
2025.02.10,15:00,152.057,152.082,151.797,151.856,6551
2025.02.10,16:00,151.854,151.862,151.578,151.624,7449
2025.02.10,17:00,151.625,151.694,151.562,151.605,6533
2025.02.10,18:00,151.605,151.788,151.564,151.713,5033
2025.02.10,19:00,151.712,151.911,151.7,151.858,3652
2025.02.10,20:00,151.859,152.069,151.855,152.033,3211
2025.02.10,21:00,152.025,152.057,151.942,151.973,4291
2025.02.10,22:00,151.976,152.029,151.941,151.941,3111
2025.02.10,23:00,151.942,152.005,151.912,151.981,2596
2025.02.11,00:00,151.978,151.978,151.849,151.877,762
2025.02.11,01:00,151.887,151.967,151.743,151.78,2584
2025.02.11,02:00,151.773,151.885,151.676,151.794,4505
2025.02.11,03:00,151.799,152.054,151.787,152.016,6613
2025.02.11,04:00,152.015,152.034,151.912,151.97,4885
2025.02.11,05:00,151.97,152.047,151.905,151.972,3546
2025.02.11,06:00,151.973,152.038,151.972,151.977,2911
2025.02.11,07:00,151.978,151.999,151.931,151.948,2585
2025.02.11,08:00,151.955,151.983,151.825,151.91,4104
2025.02.11,09:00,151.907,152.042,151.861,151.949,5945
2025.02.11,10:00,151.95,152.095,151.638,151.858,8134
2025.02.11,11:00,151.857,151.993,151.825,151.938,5602
2025.02.11,12:00,151.934,152.143,151.932,152.122,4808
2025.02.11,13:00,152.121,152.371,152.117,152.336,4014
2025.02.11,14:00,152.337,152.41,152.211,152.368,5165
2025.02.11,15:00,152.366,152.502,152.296,152.303,5936
2025.02.11,16:00,152.302,152.458,152.22,152.292,7499
2025.02.11,17:00,152.291,152.591,152.223,152.484,10316
2025.02.11,18:00,152.483,152.531,152.24,152.364,6916
2025.02.11,19:00,152.363,152.405,152.281,152.359,4131
2025.02.11,20:00,152.367,152.476,152.284,152.425,3257
2025.02.11,21:00,152.426,152.553,152.291,152.481,5355
2025.02.11,22:00,152.48,152.602,152.442,152.548,4197
2025.02.11,23:00,152.549,152.556,152.417,152.472,2592
2025.02.12,00:00,152.468,152.468,152.356,152.428,797
2025.02.12,01:00,152.459,152.768,152.401,152.767,3362
2025.02.12,02:00,152.766,153.227,152.725,153.176,8118
2025.02.12,03:00,153.177,153.485,153.064,153.463,8176
2025.02.12,04:00,153.465,153.526,153.355,153.448,7048
2025.02.12,05:00,153.447,153.678,153.445,153.63,7234
2025.02.12,06:00,153.624,153.728,153.566,153.68,7450
2025.02.12,07:00,153.678,153.695,153.519,153.529,7164
2025.02.12,08:00,153.535,153.703,153.495,153.586,6143
2025.02.12,09:00,153.585,153.679,153.403,153.677,7183
2025.02.12,10:00,153.676,153.882,153.492,153.549,7801
2025.02.12,11:00,153.553,153.59,153.401,153.515,5292
2025.02.12,12:00,153.511,153.692,153.482,153.578,5555
2025.02.12,13:00,153.581,153.625,153.449,153.542,4243
2025.02.12,14:00,153.551,153.64,153.365,153.549,5218
2025.02.12,15:00,153.546,154.453,153.015,154.406,14781
2025.02.12,16:00,154.407,154.476,154.133,154.418,12411
2025.02.12,17:00,154.42,154.614,154.304,154.431,11894
2025.02.12,18:00,154.432,154.794,154.388,154.622,7485
2025.02.12,19:00,154.619,154.628,154.308,154.351,8115
2025.02.12,20:00,154.339,154.493,154.278,154.359,5979
2025.02.12,21:00,154.369,154.478,154.302,154.418,4076
2025.02.12,22:00,154.425,154.459,154.324,154.428,3372
2025.02.12,23:00,154.429,154.475,154.37,154.401,3685
2025.02.13,00:00,154.393,154.393,154.297,154.338,624
2025.02.13,01:00,154.315,154.464,154.179,154.225,3300
2025.02.13,02:00,154.226,154.553,154.111,154.527,8373
2025.02.13,03:00,154.53,154.666,154.215,154.246,9571
2025.02.13,04:00,154.25,154.346,154.152,154.229,6936
2025.02.13,05:00,154.228,154.29,154.169,154.235,6314
2025.02.13,06:00,154.233,154.484,154.213,154.351,7281
2025.02.13,07:00,154.349,154.404,154.124,154.156,6238
2025.02.13,08:00,154.163,154.228,153.953,154.048,6770
2025.02.13,09:00,154.047,154.31,153.945,154.274,7751
2025.02.13,10:00,154.275,154.335,154.016,154.019,7628
2025.02.13,11:00,154.019,154.087,153.887,153.966,6569
2025.02.13,12:00,153.966,154.014,153.762,153.784,4940
2025.02.13,13:00,153.782,153.879,153.721,153.844,5959
2025.02.13,14:00,153.843,153.901,153.735,153.85,7485
2025.02.13,15:00,153.849,154.012,153.415,153.514,11801
2025.02.13,16:00,153.514,153.6,153.341,153.513,11127
2025.02.13,17:00,153.514,153.716,153.07,153.132,12987
2025.02.13,18:00,153.132,153.171,152.913,153.171,8839
2025.02.13,19:00,153.165,153.194,153.042,153.159,5381
2025.02.13,20:00,153.158,153.345,153.124,153.26,9379
2025.02.13,21:00,153.258,153.273,152.762,152.93,6057
2025.02.13,22:00,152.93,152.993,152.697,152.732,3884
2025.02.13,23:00,152.735,152.842,152.724,152.786,2707
2025.02.14,00:00,152.786,152.839,152.723,152.816,530
2025.02.14,01:00,152.796,153.15,152.778,152.986,4123
2025.02.14,02:00,152.986,153.1,152.564,152.642,9312
2025.02.14,03:00,152.639,152.639,152.437,152.562,7240
2025.02.14,04:00,152.567,152.869,152.522,152.819,5397
2025.02.14,05:00,152.817,153.002,152.801,152.827,4243
2025.02.14,06:00,152.828,152.89,152.616,152.633,4297
2025.02.14,07:00,152.623,152.731,152.544,152.604,4070
2025.02.14,08:00,152.604,152.688,152.432,152.503,4661
2025.02.14,09:00,152.503,152.74,152.371,152.723,8439
2025.02.14,10:00,152.725,152.781,152.472,152.738,10082
2025.02.14,11:00,152.739,152.835,152.495,152.505,6143
2025.02.14,12:00,152.505,152.582,152.458,152.521,4974
2025.02.14,13:00,152.52,152.735,152.482,152.694,4299
2025.02.14,14:00,152.692,152.733,152.593,152.726,4883
2025.02.14,15:00,152.727,152.821,152.091,152.175,12815
2025.02.14,16:00,152.165,152.301,152.059,152.235,9761
2025.02.14,17:00,152.234,152.373,152.094,152.136,8161
2025.02.14,18:00,152.137,152.257,152.016,152.243,5737
2025.02.14,19:00,152.249,152.345,152.216,152.285,3932
2025.02.14,20:00,152.284,152.384,152.273,152.296,2870
2025.02.14,21:00,152.294,152.339,152.169,152.208,3196
2025.02.14,22:00,152.21,152.35,152.21,152.317,3499
2025.02.14,23:00,152.32,152.348,152.204,152.221,2274
2025.02.17,00:00,152.459,152.459,152.159,152.263,383
2025.02.17,01:00,152.265,152.395,151.961,151.996,5517
2025.02.17,02:00,151.997,152.116,151.779,151.879,8763
2025.02.17,03:00,151.879,151.91,151.732,151.896,7802
2025.02.17,04:00,151.897,151.928,151.5,151.539,7409
2025.02.17,05:00,151.54,151.66,151.526,151.617,5504
2025.02.17,06:00,151.62,151.774,151.598,151.685,5497
2025.02.17,07:00,151.685,151.7,151.465,151.521,7515
2025.02.17,08:00,151.522,151.785,151.485,151.698,8317
2025.02.17,09:00,151.698,151.89,151.59,151.857,5769
2025.02.17,10:00,151.856,151.941,151.737,151.753,6318
2025.02.17,11:00,151.753,151.845,151.712,151.795,4802
2025.02.17,12:00,151.795,151.838,151.586,151.604,4553
2025.02.17,13:00,151.606,151.713,151.485,151.504,3828
2025.02.17,14:00,151.503,151.533,151.389,151.506,5155
2025.02.17,15:00,151.508,151.525,151.428,151.472,3088
2025.02.17,16:00,151.46,151.493,151.412,151.469,3287
2025.02.17,17:00,151.468,151.472,151.331,151.362,3315
2025.02.17,18:00,151.363,151.441,151.337,151.436,2043
2025.02.17,19:00,151.434,151.445,151.362,151.381,2445
2025.02.17,20:00,151.38,151.419,151.361,151.37,1298
2025.02.17,21:00,151.37,151.4,151.358,151.398,3295
2025.02.17,22:00,151.391,151.42,151.366,151.395,2800
2025.02.17,23:00,151.397,151.525,151.392,151.478,2763
2025.02.18,00:00,151.477,151.509,151.416,151.507,483
2025.02.18,01:00,151.524,151.62,151.221,151.428,3402
2025.02.18,02:00,151.426,151.712,151.406,151.676,8589
2025.02.18,03:00,151.675,151.793,151.597,151.72,8241
2025.02.18,04:00,151.718,151.849,151.687,151.828,5812
2025.02.18,05:00,151.83,152.088,151.796,152.078,6846
2025.02.18,06:00,152.079,152.193,152.029,152.135,6394
2025.02.18,07:00,152.133,152.22,151.981,152.001,5258
2025.02.18,08:00,152.001,152.071,151.873,151.934,5611
2025.02.18,09:00,151.928,152.064,151.787,152.044,6009
2025.02.18,10:00,152.045,152.098,151.808,151.937,5495
2025.02.18,11:00,151.938,151.964,151.782,151.837,4187
2025.02.18,12:00,151.837,151.844,151.694,151.762,4315
2025.02.18,13:00,151.76,151.809,151.669,151.781,2872
2025.02.18,14:00,151.781,151.878,151.707,151.719,4662
2025.02.18,15:00,151.715,151.76,151.62,151.686,5503
2025.02.18,16:00,151.687,151.852,151.636,151.804,5382
2025.02.18,17:00,151.805,151.805,151.523,151.651,5456
2025.02.18,18:00,151.646,151.863,151.639,151.783,4602
2025.02.18,19:00,151.785,151.96,151.767,151.925,3564
2025.02.18,20:00,151.926,152.04,151.902,151.976,2828
2025.02.18,21:00,151.977,151.984,151.864,151.917,3078
2025.02.18,22:00,151.916,152.06,151.916,152.015,3309
2025.02.18,23:00,152.014,152.122,151.997,152.046,2192
2025.02.19,00:00,152.041,152.059,151.927,152.046,2092
2025.02.19,01:00,152.083,152.096,151.903,151.91,1859
2025.02.19,02:00,151.912,152.106,151.826,152.064,6600
2025.02.19,03:00,152.062,152.158,151.735,152.128,8966
2025.02.19,04:00,152.127,152.309,151.959,152.029,6896
2025.02.19,05:00,152.031,152.088,151.85,151.887,5217
2025.02.19,06:00,151.886,151.935,151.737,151.753,5093
2025.02.19,07:00,151.752,151.87,151.699,151.752,4970
2025.02.19,08:00,151.753,151.774,151.58,151.624,6250
2025.02.19,09:00,151.625,151.78,151.577,151.659,6521
2025.02.19,10:00,151.658,151.851,151.604,151.718,6044
2025.02.19,11:00,151.718,151.748,151.541,151.651,5452
2025.02.19,12:00,151.652,151.83,151.652,151.73,4686
2025.02.19,13:00,151.729,151.951,151.722,151.84,5904
2025.02.19,14:00,151.841,151.927,151.749,151.908,4559
2025.02.19,15:00,151.907,151.91,151.681,151.687,6487
2025.02.19,16:00,151.691,151.714,151.321,151.33,7007
2025.02.19,17:00,151.331,151.498,151.241,151.412,8663
2025.02.19,18:00,151.413,151.69,151.413,151.661,5514
2025.02.19,19:00,151.66,151.757,151.619,151.705,3714
2025.02.19,20:00,151.703,151.826,151.61,151.637,4187
2025.02.19,21:00,151.643,151.673,151.381,151.513,5987
2025.02.19,22:00,151.514,151.569,151.437,151.468,3467
2025.02.19,23:00,151.47,151.52,151.454,151.459,2020
2025.02.20,00:00,151.454,151.454,151.366,151.376,550
2025.02.20,01:00,151.367,151.428,151.111,151.223,3697
2025.02.20,02:00,151.222,151.234,150.824,150.981,10794
2025.02.20,03:00,150.98,150.986,150.568,150.635,11685
2025.02.20,04:00,150.635,150.753,150.444,150.698,9375
2025.02.20,05:00,150.695,150.745,150.376,150.43,7604
2025.02.20,06:00,150.431,150.481,150.242,150.253,7640
2025.02.20,07:00,150.253,150.404,150.176,150.393,5662
2025.02.20,08:00,150.392,150.409,149.976,150.048,7180
2025.02.20,09:00,150.043,150.21,149.937,150.171,7605
2025.02.20,10:00,150.171,150.381,150.158,150.338,6713
2025.02.20,11:00,150.337,150.431,150.189,150.3,5695
2025.02.20,12:00,150.301,150.31,150.06,150.074,4560
2025.02.20,13:00,150.068,150.249,149.974,150.213,4412
2025.02.20,14:00,150.213,150.228,149.922,150.082,6543
2025.02.20,15:00,150.084,150.139,149.697,150.076,9486
2025.02.20,16:00,150.075,150.212,149.791,149.812,9391
2025.02.20,17:00,149.811,149.851,149.463,149.507,10546
2025.02.20,18:00,149.51,149.733,149.494,149.629,7250
2025.02.20,19:00,149.628,149.694,149.39,149.469,5604
2025.02.20,20:00,149.47,149.631,149.451,149.616,3972
2025.02.20,21:00,149.615,149.812,149.615,149.773,3427
2025.02.20,22:00,149.77,149.821,149.646,149.647,3400
2025.02.20,23:00,149.651,149.673,149.588,149.627,2240
2025.02.21,00:00,149.625,149.636,149.426,149.522,839
2025.02.21,01:00,149.495,149.638,149.258,149.468,6075
2025.02.21,02:00,149.467,149.907,149.455,149.831,10095
2025.02.21,03:00,149.823,150.445,149.779,150.341,10672
2025.02.21,04:00,150.342,150.732,150.154,150.477,7684
2025.02.21,05:00,150.467,150.523,150.217,150.303,5229
2025.02.21,06:00,150.309,150.337,150.114,150.327,4511
2025.02.21,07:00,150.328,150.486,150.3,150.352,3698
2025.02.21,08:00,150.351,150.542,150.282,150.513,4841
2025.02.21,09:00,150.517,150.649,150.349,150.538,7893
2025.02.21,10:00,150.556,150.614,150.332,150.419,11761
2025.02.21,11:00,150.433,150.494,150.254,150.471,6424
2025.02.21,12:00,150.469,150.53,150.341,150.364,3945
2025.02.21,13:00,150.365,150.419,150.181,150.265,3618
2025.02.21,14:00,150.262,150.485,150.239,150.474,3947
2025.02.21,15:00,150.473,150.509,150.317,150.42,6384
2025.02.21,16:00,150.425,150.437,149.735,149.792,9055
2025.02.21,17:00,149.787,149.836,149.499,149.548,10886
2025.02.21,18:00,149.545,149.612,149.383,149.492,6352
2025.02.21,19:00,149.486,149.531,149.191,149.206,5903
2025.02.21,20:00,149.206,149.221,148.968,149.123,9473
2025.02.21,21:00,149.115,149.137,148.916,149.07,7096
2025.02.21,22:00,149.071,149.164,148.993,149.125,5802
2025.02.21,23:00,149.126,149.335,149.12,149.303,3745
2025.02.24,00:00,149.356,149.356,149.167,149.185,607
2025.02.24,01:00,149.178,149.402,149.087,149.402,5652
2025.02.24,02:00,149.403,149.403,148.833,148.913,9856
2025.02.24,03:00,148.926,149.257,148.907,149.228,10048
2025.02.24,04:00,149.229,149.492,149.219,149.227,8637
2025.02.24,05:00,149.213,149.341,149.104,149.15,5618
2025.02.24,06:00,149.152,149.31,149.12,149.206,3545
2025.02.24,07:00,149.207,149.462,149.175,149.391,6666
2025.02.24,08:00,149.399,149.543,149.334,149.464,7807
2025.02.24,09:00,149.463,149.532,149.313,149.452,8735
2025.02.24,10:00,149.45,149.566,149.223,149.412,10398
2025.02.24,11:00,149.411,149.594,149.367,149.561,7586
2025.02.24,12:00,149.559,149.659,149.543,149.623,5204
2025.02.24,13:00,149.623,149.79,149.594,149.729,5276
2025.02.24,14:00,149.729,149.828,149.611,149.761,5115
2025.02.24,15:00,149.764,149.868,149.598,149.755,6731
2025.02.24,16:00,149.753,149.818,149.285,149.318,10597
2025.02.24,17:00,149.319,149.426,149.18,149.295,13480
2025.02.24,18:00,149.296,149.758,149.293,149.561,9337
2025.02.24,19:00,149.566,149.71,149.504,149.571,7598
2025.02.24,20:00,149.58,149.61,149.379,149.584,5302
2025.02.24,21:00,149.583,149.795,149.579,149.673,6018
2025.02.24,22:00,149.674,149.789,149.605,149.719,6406
2025.02.24,23:00,149.718,149.79,149.687,149.699,2896
2025.02.25,00:00,149.698,149.742,149.583,149.706,1007
2025.02.25,01:00,149.682,149.912,149.644,149.909,4761
2025.02.25,02:00,149.911,150.182,149.899,150.146,8916
2025.02.25,03:00,150.146,150.298,150.041,150.042,8932
2025.02.25,04:00,150.04,150.089,149.808,149.827,7201
2025.02.25,05:00,149.826,149.902,149.604,149.656,6089
2025.02.25,06:00,149.654,149.71,149.457,149.555,6531
2025.02.25,07:00,149.553,149.766,149.497,149.704,6039
2025.02.25,08:00,149.703,149.86,149.612,149.76,6687
2025.02.25,09:00,149.761,149.782,149.187,149.276,9849
2025.02.25,10:00,149.279,149.607,149.217,149.447,11761
2025.02.25,11:00,149.453,149.753,149.433,149.59,8434
2025.02.25,12:00,149.589,149.827,149.586,149.757,6881
2025.02.25,13:00,149.758,149.952,149.652,149.798,6548
2025.02.25,14:00,149.799,149.799,149.472,149.682,7682
2025.02.25,15:00,149.683,149.814,149.331,149.429,9113
2025.02.25,16:00,149.431,149.537,149.101,149.175,10360
2025.02.25,17:00,149.173,149.177,148.556,149.062,16538
2025.02.25,18:00,149.057,149.132,148.774,149.087,11974
2025.02.25,19:00,149.086,149.254,149.001,149.069,8276
2025.02.25,20:00,149.066,149.243,149.042,149.166,8630
2025.02.25,21:00,149.165,149.173,148.99,149.075,8612
2025.02.25,22:00,149.074,149.095,148.897,148.947,6423
2025.02.25,23:00,148.944,149.031,148.928,149.011,4093
2025.02.26,00:00,149.007,149.119,148.819,149.119,878
2025.02.26,01:00,149.106,149.182,148.842,149.044,3653
2025.02.26,02:00,149.04,149.074,148.62,148.896,7942
2025.02.26,03:00,148.896,149.234,148.706,149.218,8750
2025.02.26,04:00,149.221,149.468,149.16,149.453,7820
2025.02.26,05:00,149.453,149.51,149.303,149.392,6211
2025.02.26,06:00,149.393,149.549,149.274,149.435,5451
2025.02.26,07:00,149.434,149.628,149.398,149.425,6051
2025.02.26,08:00,149.424,149.624,149.421,149.571,6816
2025.02.26,09:00,149.57,149.602,149.328,149.528,9086
2025.02.26,10:00,149.529,149.543,149.241,149.279,9732
2025.02.26,11:00,149.277,149.437,149.251,149.359,6834
2025.02.26,12:00,149.36,149.525,149.218,149.515,6835
2025.02.26,13:00,149.515,149.589,149.464,149.542,5480
2025.02.26,14:00,149.537,149.645,149.439,149.603,6207
2025.02.26,15:00,149.609,149.68,149.3,149.527,8650
2025.02.26,16:00,149.532,149.73,149.283,149.65,10987
2025.02.26,17:00,149.648,149.884,149.389,149.481,13034
2025.02.26,18:00,149.483,149.525,149.119,149.131,8567
2025.02.26,19:00,149.133,149.245,149.003,149.141,10478
2025.02.26,20:00,149.14,149.148,148.827,148.926,8390
2025.02.26,21:00,148.925,148.965,148.803,148.828,8220
2025.02.26,22:00,148.839,149.051,148.821,149.021,6226
2025.02.26,23:00,149.022,149.231,148.986,149.069,4585
2025.02.27,00:00,149.069,149.072,148.909,148.956,697
2025.02.27,01:00,148.932,149.018,148.733,148.867,3873
2025.02.27,02:00,148.868,149.171,148.776,149.136,8521
2025.02.27,03:00,149.137,149.402,149.066,149.357,7174
2025.02.27,04:00,149.364,149.382,149.161,149.252,5886
2025.02.27,05:00,149.252,149.356,149.183,149.213,4916
2025.02.27,06:00,149.212,149.263,149.069,149.097,4229
2025.02.27,07:00,149.092,149.363,149.092,149.341,5840
2025.02.27,08:00,149.341,149.421,149.192,149.255,6321
2025.02.27,09:00,149.26,149.326,149.179,149.264,6454
2025.02.27,10:00,149.264,149.724,149.149,149.706,8508
2025.02.27,11:00,149.707,149.962,149.623,149.83,6546
2025.02.27,12:00,149.837,149.969,149.792,149.844,5658
2025.02.27,13:00,149.843,149.894,149.669,149.795,4777
2025.02.27,14:00,149.791,149.796,149.551,149.645,5678
2025.02.27,15:00,149.644,149.877,149.341,149.714,12956
2025.02.27,16:00,149.724,150.134,149.638,149.728,14313
